,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
1142,The University Of Illinois At Urbana-Champaign  UIUC,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,03-03-2016,1456934400,,,,,,29-03-2016,1459180800,
1143,Ohio State (OSU),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Accepted,,04-01-2016,1451836800,,,,,,29-03-2016,1459180800,no funding
1144,University Of Texas At Austin,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Wait listed,,,,3.3,150.0,163.0,5.0,American,29-03-2016,1459180800,"3 internships, plenty of club involvement, 4 years teaching experience, athletics, master's degree, com sci minor. Talk to the P.I. as I was applying and never heard from him again."
1145,UC Davis,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,11-03-2016,1457625600,3.3,150.0,163.0,5.0,American,29-03-2016,1459180800,"3 internships, 4 years club involvement, master's degree, athletics, 4 years teaching experience, offered tutition and stipend for the first year."
1146,Stanford University,Aero Astro,PhD,Fall 2016,Rejected,,26-03-2016,1458921600,,147.0,166.0,3.5,International,28-03-2016,1459094400,"2 down, 5 more! Waiting!"
1147,University of Michigan (Ann Arbor),Aerospace,PhD,Fall 2016,Other,Other,,,,,,,International,27-03-2016,1459008000,To the poster below...I also haven't heard anything yet.. Fingers crossed!
1148,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,3.23,159.0,162.0,4.5,American,27-03-2016,1459008000,Felt I had a good experience and research fit but no dice. Will try again!
1149,University of Michigan (Ann Arbor),Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,27-03-2016,1459008000,I have survived from the last week rejection wave. Is there anybody else here who hasn't heard anything yet?
1150,UCLA,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,26-03-2016,1458921600,,,,,International,26-03-2016,1458921600,
1151,UCLA,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,26-03-2016,1458921600,,,,,International,26-03-2016,1458921600,
1152,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2016,Accepted,,26-03-2016,1458921600,,,,,International,26-03-2016,1458921600,
1153,Umich,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,26-03-2016,1458921600,4.0,,165.0,,International,26-03-2016,1458921600,Good Luck to other applicants :)
1154,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,,,,,International,25-03-2016,1458835200,
1155,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,,,,,American,25-03-2016,1458835200,Not notified via Email. Just checked the website
1156,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,,,,,International,25-03-2016,1458835200,They won't notify you via Email. Check the website. From SUT
1157,UCLA,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,25-03-2016,1458835200,,,,,International,25-03-2016,1458835200,
1158,University Of Washington - Seattle ( UW Seattle ),Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,22-03-2016,1458576000,,,,,International,25-03-2016,1458835200,
1159,University of Michigan (Ann Arbor),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,22-03-2016,1458576000,,,,,International,22-03-2016,1458576000,Good luck to all waiting for admission!!
1160,Boulder,Aeronautics/Aerospace,PhD,Fall 2016,Accepted,,21-03-2016,1458489600,4.0,153.0,170.0,3.5,American,22-03-2016,1458576000,received an offer letter for RA position
1161,University Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,18-03-2016,1458230400,,,,,American,19-03-2016,1458316800,"Received my admission letter over a month ago. 
Finally got a funding offer as below: 
22 k (RA) + 5 k (merit top-off fellowship) for the first academic year"
1162,California Institute of Technology,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,18-03-2016,1458230400,,,,,International,18-03-2016,1458230400,Expected result
1163,Penn State (PSU) University Park,Aerospace,PhD,Fall 2016,Accepted,,16-03-2016,1458057600,,156.0,159.0,3.5,International,17-03-2016,1458144000,no funding :(
1164,UC Berkeley,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,17-03-2016,1458144000,,,,,International,17-03-2016,1458144000,Good Luck for everyone who are still waiting for a decision~
1165,Pennsylvania State University (Penn State),Aerospace Engineering,PhD,Fall 2016,Accepted,,16-03-2016,1458057600,,155.0,163.0,4.5,International,16-03-2016,1458057600,"""This offer of admission comes with the understanding that you have the available finances to support your studies; and thus it comes without any initial financial support from the Department or University.  If you have requested financial aid, you will be contacted separately if such aid becomes available.""; Details of assigned temporary advisor provided"
1166,Penn State - University Park,Aerospace Eng,PhD,Fall 2016,Accepted,,16-03-2016,1458057600,3.81,157.0,170.0,3.5,International,16-03-2016,1458057600,This offer of admission comes with the understanding that you have the available finances to support your studies; and thus it comes without any initial financial support from the Department or University.
1167,University Of Toronto Institute For Aerospace Studies (UTIAS),Aerospace Eng,PhD,Fall 2016,Other,Other,,,3.81,157.0,170.0,3.5,International,16-03-2016,1458057600,"To the poster below, admission offers will come from 20th March. I emailed them."
1168,University of Michigan (Ann Arbor),Aeronautical Engineering,PhD,Fall 2016,Accepted,,10-03-2016,1457539200,3.6,,,,American,15-03-2016,1457971200,
1169,University Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,13-03-2016,1457798400,,156.0,167.0,3.5,International,15-03-2016,1457971200,kharje dava darmooneshoon she :))
1170,UCLA,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,15-03-2016,1457971200,3.87,159.0,168.0,3.5,International,15-03-2016,1457971200,
1171,Pennsylvania State University (Penn State),Aerospace Engineering,PhD,Fall 2016,Accepted,,15-03-2016,1457971200,,,,,International,15-03-2016,1457971200,No funding info as of now. Will be communicated at a later stage if it becomes available.
1172,UCSD,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,15-03-2016,1457971200,,,,,International,15-03-2016,1457971200,
1173,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Interview,,,,3.99,154.0,168.0,4.0,International,15-03-2016,1457971200,"Email to check website. I have an offer from Cal as well, so I'll have to make up my mind on this one."
1174,UCSD,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,15-03-2016,1457971200,3.97,154.0,168.0,3.5,International,15-03-2016,1457971200,Rejected
1175,?University Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,13-03-2016,1457798400,,,,,Other,15-03-2016,1457971200,"7 publications, working in 3 different countries (one was the biggest research institute in Europe). It seems they just check GPA and GRE scores!! For a PhD program, I would say this is just sucks! Had interview with prof and PhD students. I think I had more publication and scientific experiences comparing to their almost finishing PhD students :)"
1176,"UCSD (University Of California, San Diego)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,15-03-2016,1457971200,,,,,International,15-03-2016,1457971200,
1177,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2016,Accepted,,15-03-2016,1457971200,3.98,161.0,170.0,45.0,International,15-03-2016,1457971200,Financial Aid (GRA) $2000/month and tuition waiver.
1178,UC Berkeley,Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,American,14-03-2016,1457884800,I called the student services office and they said they are still waiting on the last list of acceptances for the Micro and Nano Engineering major field. The anticipation is killing me! Good luck everyone.
1179,Purdue University,Aeronautical And Astronautical Engineering,PhD,Fall 2016,Accepted,,14-03-2016,1457884800,3.6,155.0,164.0,4.5,International,14-03-2016,1457884800,
1180,à¸µUniversity Of Southern California (USC) - Viterbi School Of Engineering,Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,12-03-2016,1457712000,3.56,156.0,165.0,3.0,International,14-03-2016,1457884800,"The graduate division sent me an email to notice that the decision is now available""."
1181,"""University Of Washington",Aeronautics/Aerospace,PhD,Fall 2016,Rejected,,13-03-2016,1457798400,4.0,168.0,151.0,3.0,International,13-03-2016,1457798400,
1182,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,,156.0,170.0,3.5,International,12-03-2016,1457712000,
1183,University Of Southern California (USC),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,12-03-2016,1457712000,3.31,151.0,170.0,4.0,International,12-03-2016,1457712000,Kharje Dava Darmuneshun Beshe Ishalla.
1184,Connecticut (UConn),Aerospace And Mechanical Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,12-03-2016,1457712000,Has anyone heard about the results of mechanical department?
1185,University Of Washington,Aeronautics & Astronautics,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,,164.0,165.0,4.0,International,12-03-2016,1457712000,
1186,The University Of Houston,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,12-03-2016,1457712000,3.71,142.0,170.0,2.5,International,12-03-2016,1457712000,"24K $ per year for RA position , from SUT , thanks God"
1187,University Of Houston,Aerospace And  Engineering Mechanics,PhD,Fall 2016,Accepted,,12-03-2016,1457712000,3.71,142.0,170.0,2.5,International,12-03-2016,1457712000,"24k per year 
RA 
From SUT"
1188,"""University Of Washington Seattle",Aeronautics & Astronautics,PhD,Fall 2016,Rejected,,12-03-2016,1457712000,3.14,,,,American,12-03-2016,1457712000,"Worked in department three years, solid letters of rec... Grades weren't enough."
1189,Cornell University (Ithaca),Aerospace Engineering,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,,155.0,163.0,4.5,International,11-03-2016,1457625600,
1190,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,3.8,159.0,163.0,4.5,International,11-03-2016,1457625600,Expected!
1191,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,,,,,International,11-03-2016,1457625600,
1192,The University Of Illinois At Urbana-Champaign (UIUC),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,3.62,160.0,168.0,3.5,International,11-03-2016,1457625600,"The mail says that they are impressed by my profile and are willing to grant me an admit after I find a thesis advisor and a research project to work on. Waiting for other univ results before I undertake this. Fingers crossed. 

-- vani"
1193,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,12-03-2016,1457712000,,160.0,165.0,3.5,International,11-03-2016,1457625600,
1194,Cornell (Ithaca),Aerospace And Mechanical Engineering,PhD,Fall 2016,Rejected,,11-03-2016,1457625600,3.6,154.0,167.0,4.0,International,11-03-2016,1457625600,
1195,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,11-03-2016,1457625600,3.85,151.0,170.0,3.0,International,11-03-2016,1457625600,"Haha, this is also my first PhD admission!! I'm so excited right now."
1196,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,10-03-2016,1457539200,,,,,International,10-03-2016,1457539200,just asked mae yesterday and got reply today. If awarded financial support from MAE you would have heard from Abel Lebon already. so that means no funding for PhD?? That is tough
1197,à¸µUniversity Of Maryland - College Park (UMD),Aerospace Engg,PhD,Fall 2016,Rejected,,09-03-2016,1457452800,,156.0,159.0,3.5,International,10-03-2016,1457539200,
1198,NCSU North Carolina State University,Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,10-03-2016,1457539200,,,,,International,10-03-2016,1457539200,No funding.
1199,"(University Of California, Los Angeles (UCLA)",Aerospace And Mechanical Engineering,PhD,Fall 2016,Accepted,,04-03-2016,1457020800,,,,,International,09-03-2016,1457452800,"anyone admitted to ucla heard anything from the department? I have never heard anything before I got received official letter. No word on funding, has anyone get funding info yet? really appreciate"
1200,University Of Minnesota Twin Cities,Aerospace Engg And Mechanics,PhD,Fall 2016,Rejected,,09-03-2016,1457452800,3.9,152.0,168.0,3.5,International,09-03-2016,1457452800,
1201,GaTech (Georgia Institute Of Technology),Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,09-03-2016,1457452800,"To the poster below, regarding my admission: No, I had contacted the professor only after applying to GaTech and I did not have an interview with him. Thanks and good luck!"
1202,GaTech (Georgia Institute Of Technology),Aeronautics/Aerospace Engineering,PhD,Fall 2016,Other,Other,,,,,,,International,09-03-2016,1457452800,To the poster below: did you contact any prof before and have any interview? I am still awaiting the result. thanks and bless
1203,GaTech (Georgia Institute Of Technology),Aerospace Engineering,PhD,Fall 2016,Accepted,,07-03-2016,1457280000,,155.0,163.0,4.5,International,09-03-2016,1457452800,"Received the confirmation mail from department with details about Teaching Assistantship ($26000 per year) and complete tuition funding, followed by email from assigned research advisor. Waiting for official offer from Admissions committee"
1204,University Of Minnesota Twin Cities,Aerospace And  Engineering Mechanics,PhD,Fall 2016,Rejected,,09-03-2016,1457452800,,155.0,167.0,4.0,International,09-03-2016,1457452800,
1205,University Of Minnesota,Aeronautics/Aerospace Engineering,PhD,Fall 2016,Rejected,,08-03-2016,1457366400,3.79,157.0,160.0,5.0,International,09-03-2016,1457452800,Current U of M student in the AEM department.
1206,University Of Minnesota Twin Cities,Aerospace And  Engineering Mechanics,PhD,Fall 2016,Rejected,,08-03-2016,1457366400,,,,,International,08-03-2016,1457366400,
1207,Penn State - University Park,Aerospace Eng.,PhD,Fall 2016,Accepted,,07-03-2016,1457280000,,151.0,165.0,3.5,International,08-03-2016,1457366400,"Hi,
I received a mail from the admissions committee stating that I have been accepted. No funding provided as of now. If any funding available, they shall contact me."
1208,University Of Minnesota Twin Cities,Aerospace Engg And Mechanics,PhD,Fall 2016,Rejected,,08-03-2016,1457366400,3.5,162.0,169.0,4.0,International,08-03-2016,1457366400,Told to check Website for decision.
1209,North Carolina  State University,Aerospace Engineering,PhD,Fall 2016,Accepted,,10-02-2016,1455033600,,151.0,165.0,3.5,International,07-03-2016,1457280000,No funding offered.
1210,NCSU North Carolina State University,Aerospace Engineering,PhD,Fall 2016,Accepted,,02-10-2016,1475337600,,151.0,165.0,3.5,International,07-03-2016,1457280000,Accepted but no funding offered.
